city,outcome,outcome_label,exposure,exposure_value,percentile_25,percentile_75,cat,date_of_access,source,geo_level
Fort Worth*,% Fully Vaccinated,% Fully Vaccinated,SVI - Socioeconomic,0.367816091954023,0.262503883193538,0.571606088847468,middle,2022-02-18,State,county
Fort Worth*,% Fully Vaccinated,% Fully Vaccinated,SVI - Household Composition & Disability,0.226778502640572,0.0385212799005903,0.319975147561355,middle,2022-02-18,State,county
Fort Worth*,% Fully Vaccinated,% Fully Vaccinated,SVI - Minority Status & Language,0.926685305995651,0.887853370611991,0.949673811742777,middle,2022-02-18,State,county
Fort Worth*,% Fully Vaccinated,% Fully Vaccinated,SVI -  Housing Type & Transportation,0.468157812985399,0.703324013668841,0.90990990990991,bottom,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: Hispanic and NH-White,0.556587312287408,0.43233416444743,0.563860364781174,middle,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: NH-Black and NH-White,0.603157917028625,0.526829483151603,0.662540417910536,middle,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,GINI,0.5302,0.471625,0.524725,top,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,Isolation: Hispanic,0.557233731022084,0.229639585692799,0.534247426595768,top,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,Isolation: NH-Black,0.381013107418132,0.173191284321452,0.538748277872948,middle,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,% Overcrowding,6.57452345947105,2.87210151394166,6.67088479899953,middle,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,% Foreign Born,29.3335185800751,13.8168051502286,26.6321506181401,top,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,% Healthcare Worker,7.60664888449241,7.58265758269802,9.74066843506018,middle,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,% Hispanic,44.9644049251395,10.7297914851693,34.8012400365087,top,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,% NH Asian/PI,6.75479737122755,3.50851232142267,11.2509525434844,middle,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,% NH-Black,22.0934872785696,7.72411369502659,28.5357204408988,middle,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,% NH Native American,0.122920735169873,0.174312629873896,0.330388362059734,bottom,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,% NH White,24.4129236437169,28.3324232079248,47.3369690651028,bottom,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,% Poverty,20.0583376364256,13.7023088021325,19.0921518851457,top,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,% Production Worker,5.13062832311742,2.97404940807479,5.10367631800989,top,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,% Service Worker,8.82346187136776,8.81868016860891,9.82375342706155,middle,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,Population,2310432,652678.5,1483455.5,top,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,Population Density,1328.33696408472,1243.36386266646,2755.98468918959,middle,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,Social Vulnerability Index (SVI),0.688101894998447,0.526250388319354,0.713886300093197,middle,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,SVI - Socioeconomic,0.576887232059646,0.262503883193538,0.571606088847468,top,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,SVI - Household Composition & Disability,0.265299782541162,0.0385212799005903,0.319975147561355,middle,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,SVI - Minority Status & Language,0.963963963963964,0.887853370611991,0.949673811742777,top,2022-02-18,State,county
Houston*,% Fully Vaccinated,% Fully Vaccinated,SVI -  Housing Type & Transportation,0.657657657657658,0.703324013668841,0.90990990990991,bottom,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: Hispanic and NH-White,0.421936062796635,0.43233416444743,0.563860364781174,bottom,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: NH-Black and NH-White,0.438800353948002,0.526829483151603,0.662540417910536,bottom,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,GINI,0.4656,0.471625,0.524725,bottom,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,Isolation: Hispanic,0.694463429629064,0.229639585692799,0.534247426595768,top,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,Isolation: NH-Black,0.147497175023796,0.173191284321452,0.538748277872948,bottom,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,% Overcrowding,4.57080175508576,2.87210151394166,6.67088479899953,middle,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,% Foreign Born,14.3186416132269,13.8168051502286,26.6321506181401,middle,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,% Healthcare Worker,9.7623984499813,7.58265758269802,9.74066843506018,top,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,% Hispanic,64.2346608243711,10.7297914851693,34.8012400365087,top,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,% NH Asian/PI,2.79367912774032,3.50851232142267,11.2509525434844,bottom,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,% NH-Black,6.443146696833,7.72411369502659,28.5357204408988,bottom,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,% NH Native American,0.156291132517242,0.174312629873896,0.330388362059734,bottom,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,% NH White,24.6803392120991,28.3324232079248,47.3369690651028,bottom,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,% Poverty,17.7758134075901,13.7023088021325,19.0921518851457,middle,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,% Production Worker,4.03848986482659,2.97404940807479,5.10367631800989,middle,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,% Service Worker,10.63768312995,8.81868016860891,9.82375342706155,top,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,Population,1508083,652678.5,1483455.5,top,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,Population Density,1186.5768813829,1243.36386266646,2755.98468918959,bottom,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,Social Vulnerability Index (SVI),0.827275551413482,0.526250388319354,0.713886300093197,top,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,SVI - Socioeconomic,0.603603603603604,0.262503883193538,0.571606088847468,top,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,SVI - Household Composition & Disability,0.504815159987574,0.0385212799005903,0.319975147561355,top,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,SVI - Minority Status & Language,0.950916433675054,0.887853370611991,0.949673811742777,top,2022-02-18,State,county
San Antonio*,% Fully Vaccinated,% Fully Vaccinated,SVI -  Housing Type & Transportation,0.799627213420317,0.703324013668841,0.90990990990991,middle,2022-02-18,State,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: Hispanic and NH-White,0.512308860031562,0.43233416444743,0.563860364781174,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: NH-Black and NH-White,0.525338456689451,0.526829483151603,0.662540417910536,bottom,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,GINI,0.4962,0.471625,0.524725,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,Isolation: Hispanic,0.246324119465266,0.229639585692799,0.534247426595768,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,Isolation: NH-Black,0.488932001712848,0.173191284321452,0.538748277872948,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,% Overcrowding,2.5336646579356,2.87210151394166,6.67088479899953,bottom,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,% Foreign Born,16.6923054494562,13.8168051502286,26.6321506181401,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,% Healthcare Worker,6.84476301905503,7.58265758269802,9.74066843506018,bottom,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,% Hispanic,14.278450010205,10.7297914851693,34.8012400365087,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,% NH Asian/PI,6.54179665859988,3.50851232142267,11.2509525434844,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,% NH-Black,34.6155057293641,7.72411369502659,28.5357204408988,top,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,% NH Native American,0.289471382336648,0.174312629873896,0.330388362059734,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,% NH White,41.4802460856635,28.3324232079248,47.3369690651028,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,% Poverty,12.8215909171663,13.7023088021325,19.0921518851457,bottom,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,% Production Worker,3.9919447791121,2.97404940807479,5.10367631800989,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,% Service Worker,8.62978604950568,8.81868016860891,9.82375342706155,bottom,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,Population,857425,652678.5,1483455.5,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,Population Density,1070.58265377314,1243.36386266646,2755.98468918959,bottom,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,Social Vulnerability Index (SVI),0.422491456974216,0.526250388319354,0.713886300093197,bottom,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,SVI - Socioeconomic,0.257222739981361,0.262503883193538,0.571606088847468,bottom,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,SVI - Household Composition & Disability,0.145697421559491,0.0385212799005903,0.319975147561355,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,SVI - Minority Status & Language,0.915812364088226,0.887853370611991,0.949673811742777,middle,2022-02-18,CDC,county
Charlotte*,% Fully Vaccinated,% Fully Vaccinated,SVI -  Housing Type & Transportation,0.512270891581236,0.703324013668841,0.90990990990991,bottom,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: Hispanic and NH-White,0.357600348697646,0.43233416444743,0.563860364781174,bottom,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: NH-Black and NH-White,0.674080984694051,0.526829483151603,0.662540417910536,top,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,GINI,0.5154,0.471625,0.524725,middle,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,Isolation: Hispanic,0.262281988757077,0.229639585692799,0.534247426595768,middle,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,Isolation: NH-Black,0.745685971734631,0.173191284321452,0.538748277872948,top,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,% Overcrowding,1.47230414719523,2.87210151394166,6.67088479899953,bottom,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,% Foreign Born,5.89334565331368,13.8168051502286,26.6321506181401,bottom,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,% Healthcare Worker,11.5401538770995,7.58265758269802,9.74066843506018,top,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,% Hispanic,11.931520289035,10.7297914851693,34.8012400365087,middle,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,% NH Asian/PI,2.55267570247247,3.50851232142267,11.2509525434844,bottom,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,% NH-Black,48.1787366137011,7.72411369502659,28.5357204408988,top,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,% NH Native American,0.177532301015879,0.174312629873896,0.330388362059734,middle,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,% NH White,33.7962842800858,28.3324232079248,47.3369690651028,middle,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,% Poverty,32.6502087251097,13.7023088021325,19.0921518851457,top,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,% Production Worker,9.06353716182239,2.97404940807479,5.10367631800989,top,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,% Service Worker,11.1818616111837,8.81868016860891,9.82375342706155,top,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,Population,385282,652678.5,1483455.5,bottom,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,Population Density,1804.06112009394,1243.36386266646,2755.98468918959,middle,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,Social Vulnerability Index (SVI),0.696800248524387,0.526250388319354,0.713886300093197,middle,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,SVI - Socioeconomic,0.521901211556384,0.262503883193538,0.571606088847468,middle,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,SVI - Household Composition & Disability,0.527493010251631,0.0385212799005903,0.319975147561355,top,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,SVI - Minority Status & Language,0.821062441752097,0.887853370611991,0.949673811742777,bottom,2022-02-18,CDC,county
Cleveland*,% Fully Vaccinated,% Fully Vaccinated,SVI -  Housing Type & Transportation,0.621310966138552,0.703324013668841,0.90990990990991,bottom,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: Hispanic and NH-White,0.396853682516827,0.43233416444743,0.563860364781174,bottom,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: NH-Black and NH-White,0.540370386048934,0.526829483151603,0.662540417910536,middle,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,GINI,0.4431,0.471625,0.524725,bottom,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,Isolation: Hispanic,0.092447527087412,0.229639585692799,0.534247426595768,bottom,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,Isolation: NH-Black,0.460678248933016,0.173191284321452,0.538748277872948,middle,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,% Overcrowding,2.73431374745189,2.87210151394166,6.67088479899953,bottom,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,% Foreign Born,12.7103316476069,13.8168051502286,26.6321506181401,bottom,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,% Healthcare Worker,10.0582650578692,7.58265758269802,9.74066843506018,top,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,% Hispanic,6.16934891805048,10.7297914851693,34.8012400365087,bottom,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,% NH Asian/PI,5.83311422304631,3.50851232142267,11.2509525434844,middle,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,% NH-Black,28.6315111325099,7.72411369502659,28.5357204408988,top,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,% NH Native American,0.173239406159902,0.174312629873896,0.330388362059734,bottom,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,% NH White,55.1321320398428,28.3324232079248,47.3369690651028,top,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,% Poverty,19.5375519522332,13.7023088021325,19.0921518851457,top,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,% Production Worker,5.0228203026873,2.97404940807479,5.10367631800989,middle,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,% Service Worker,9.12726517983426,8.81868016860891,9.82375342706155,middle,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,Population,878553,652678.5,1483455.5,middle,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,Population Density,1507.23002027041,1243.36386266646,2755.98468918959,middle,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,Social Vulnerability Index (SVI),0.558558558558559,0.526250388319354,0.713886300093197,middle,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,SVI - Socioeconomic,0.35197266231749,0.262503883193538,0.571606088847468,middle,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,SVI - Household Composition & Disability,0.260950605778192,0.0385212799005903,0.319975147561355,middle,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,SVI - Minority Status & Language,0.82385834109972,0.887853370611991,0.949673811742777,bottom,2022-02-18,CDC,county
Columbus*,% Fully Vaccinated,% Fully Vaccinated,SVI -  Housing Type & Transportation,0.707051879465673,0.703324013668841,0.90990990990991,middle,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: Hispanic and NH-White,0.47134801686849,0.43233416444743,0.563860364781174,middle,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: NH-Black and NH-White,0.537771836827153,0.526829483151603,0.662540417910536,middle,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,GINI,0.4845,0.471625,0.524725,middle,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,Isolation: Hispanic,0.190021222906602,0.229639585692799,0.534247426595768,bottom,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,Isolation: NH-Black,0.469866921020956,0.173191284321452,0.538748277872948,middle,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,% Overcrowding,1.90799744535907,2.87210151394166,6.67088479899953,bottom,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,% Foreign Born,9.6581976685673,13.8168051502286,26.6321506181401,bottom,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,% Healthcare Worker,9.06514032636691,7.58265758269802,9.74066843506018,middle,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,% Hispanic,10.4553546949668,10.7297914851693,34.8012400365087,bottom,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,% NH Asian/PI,3.41998988949004,3.50851232142267,11.2509525434844,bottom,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,% NH-Black,28.2483483660652,7.72411369502659,28.5357204408988,middle,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,% NH Native American,0.208109924610763,0.174312629873896,0.330388362059734,middle,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,% NH White,54.4759829116186,28.3324232079248,47.3369690651028,top,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,% Poverty,18.0453375973981,13.7023088021325,19.0921518851457,middle,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,% Production Worker,6.8433457835562,2.97404940807479,5.10367631800989,top,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,% Service Worker,8.8170862676893,8.81868016860891,9.82375342706155,bottom,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,Population,864447,652678.5,1483455.5,middle,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,Population Density,907.189064091057,1243.36386266646,2755.98468918959,bottom,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,Social Vulnerability Index (SVI),0.779745262503883,0.526250388319354,0.713886300093197,top,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,SVI - Socioeconomic,0.63529046287667,0.262503883193538,0.571606088847468,top,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,SVI - Household Composition & Disability,0.512581547064306,0.0385212799005903,0.319975147561355,top,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,SVI - Minority Status & Language,0.887853370611991,0.887853370611991,0.949673811742777,bottom,2022-02-18,CDC,county
Indianapolis*,% Fully Vaccinated,% Fully Vaccinated,SVI -  Housing Type & Transportation,0.666666666666667,0.703324013668841,0.90990990990991,bottom,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: Hispanic and NH-White,0.43646439007763,0.43233416444743,0.563860364781174,middle,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: NH-Black and NH-White,0.608065414533465,0.526829483151603,0.662540417910536,middle,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,GINI,0.4734,0.471625,0.524725,middle,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,Isolation: Hispanic,0.228786440391666,0.229639585692799,0.534247426595768,bottom,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,Isolation: NH-Black,0.530952063768897,0.173191284321452,0.538748277872948,middle,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,% Overcrowding,1.83717224965086,2.87210151394166,6.67088479899953,bottom,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,% Foreign Born,8.19031093494297,13.8168051502286,26.6321506181401,bottom,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,% Healthcare Worker,9.67547839029681,7.58265758269802,9.74066843506018,middle,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,% Hispanic,10.6399207243361,10.7297914851693,34.8012400365087,bottom,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,% NH Asian/PI,2.84948314569782,3.50851232142267,11.2509525434844,bottom,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,% NH-Black,27.9436435555629,7.72411369502659,28.5357204408988,middle,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,% NH Native American,0.276724697987681,0.174312629873896,0.330388362059734,middle,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,% NH White,55.1636088519009,28.3324232079248,47.3369690651028,top,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,% Poverty,16.1045718256327,13.7023088021325,19.0921518851457,middle,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,% Production Worker,5.56334069622909,2.97404940807479,5.10367631800989,top,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,% Service Worker,9.06348716243498,8.81868016860891,9.82375342706155,middle,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,Population,486404,652678.5,1483455.5,bottom,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,Population Density,588.763797471534,1243.36386266646,2755.98468918959,bottom,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,Social Vulnerability Index (SVI),0.579683131407269,0.526250388319354,0.713886300093197,middle,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,SVI - Socioeconomic,0.342342342342342,0.262503883193538,0.571606088847468,middle,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,SVI - Household Composition & Disability,0.447654551102827,0.0385212799005903,0.319975147561355,top,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,SVI - Minority Status & Language,0.798695246971109,0.887853370611991,0.949673811742777,bottom,2022-02-18,CDC,county
Kansas City*,% Fully Vaccinated,% Fully Vaccinated,SVI -  Housing Type & Transportation,0.605778191985089,0.703324013668841,0.90990990990991,bottom,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: Hispanic and NH-White,0.559676824753982,0.43233416444743,0.563860364781174,middle,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,Dissimilarity: NH-Black and NH-White,0.545000588477041,0.526829483151603,0.662540417910536,middle,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,GINI,0.4713,0.471625,0.524725,bottom,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,Isolation: Hispanic,0.595193862312165,0.229639585692799,0.534247426595768,top,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,Isolation: NH-Black,0.131001961906184,0.173191284321452,0.538748277872948,bottom,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,% Overcrowding,6.38758500756408,2.87210151394166,6.67088479899953,middle,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,% Foreign Born,19.4124127305472,13.8168051502286,26.6321506181401,middle,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,% Healthcare Worker,8.14659425584321,7.58265758269802,9.74066843506018,middle,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,% Hispanic,42.6193358672935,10.7297914851693,34.8012400365087,top,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,% NH Asian/PI,3.84974559358537,3.50851232142267,11.2509525434844,middle,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,% NH-Black,6.73324282600855,7.72411369502659,28.5357204408988,bottom,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,% NH Native American,1.64431846086109,0.174312629873896,0.330388362059734,top,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,% NH White,42.5475056291514,28.3324232079248,47.3369690651028,middle,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,% Poverty,17.9698105398552,13.7023088021325,19.0921518851457,middle,2022-02-18,CDC,county
Phoenix*,% Fully Vaccinated,% Fully Vaccinated,% Production Worker,4.61267490703846,2.97404940807479,5.10367631800989,middle,2022-02-18,CDC,county
