outcome,outcome_label,city,percentile_25,percentile_75,top_lab,bot_lab,bottom,top,rate_diff,rr,date_of_access,source,geo_level
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.12,0.4,highest concentration of NH White,highest concentration of NH Black,84.5644444444445,82.9775,-1.58694444444446,0.981233904451569,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.2,0.52,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,61.8466666666667,79.54,17.6933333333333,1.28608386331788,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Baltimore,-0.27,0.27,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,53.40625,73.1942857142857,19.7880357142857,1.37051910056006,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Boston,0.15,0.58,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,72.44875,77.32,4.87124999999999,1.06723718490657,2022-06-07,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,-0.13,0.44,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,54.3406666666667,83.7353333333333,29.3946666666667,1.54093312559041,2022-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,-0.05,0.41,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,51.1146153846154,76.7753846153846,25.6607692307692,1.50202410871495,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.04,0.3,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,49.162,67.024,17.862,1.36332940075668,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,-0.04,0.28,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,57.3034615384615,82.222962962963,24.9195014245014,1.43486904203467,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,0.01,0.32,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,54.2922222222222,70.507,16.2147777777778,1.29865747088799,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Las Vegas (Metro),0.07,0.26,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,54.0063157894737,59.2641176470588,5.25780185758514,1.0973553144799,2022-04-30,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,0.03,0.35,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,62.9525,73.155,10.2025,1.16206663754418,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0.06,0.39,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,68.9845,80.1428571428571,11.1583571428571,1.161751656428,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Minneapolis,0.15,0.49,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,57.0633333333333,87.2333333333333,30.17,1.52871078918161,2022-06-15,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,-0.06,0.39,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,73.1033333333333,85.9514893617021,12.8481560283688,1.17575335408831,2022-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,0.14,0.32,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,78.3466666666667,78.432,0.0853333333333382,1.00108917631042,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,-0.28,0.36,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,58.3191666666667,73.0275,14.7083333333333,1.25220410671163,2022-06-13,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.14,0.34,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,57.53,82.85,25.32,1.44011819920042,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.19,0.43,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,73.3527272727273,80.295,6.94227272727272,1.09464232599643,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.27,0.44,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,84.1457142857143,78.71,-5.43571428571428,0.935401174832773,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.1,0.33,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,84.5644444444445,87.435,2.87055555555556,1.03394518316077,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,79.44,63.6341666666667,-15.8058333333333,0.801034323598523,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Baltimore,0.16,0.76,Most Socially Vulnerable,Least Socially Vulnerable,68.1985714285714,51.3628571428572,-16.8357142857143,0.753136848279185,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Boston,0.29,0.77,Most Socially Vulnerable,Least Socially Vulnerable,81.25375,76.575,-4.67874999999999,0.942418042244204,2022-06-07,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,79.7693333333333,63.36,-16.4093333333333,0.794290203419861,2022-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,0.28,0.79,Most Socially Vulnerable,Least Socially Vulnerable,76.11,48.0907692307692,-28.0192307692308,0.631858746955318,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.25,0.76,Most Socially Vulnerable,Least Socially Vulnerable,59.317,52.8790909090909,-6.4379090909091,0.891466036871233,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,0.3,0.78,Most Socially Vulnerable,Least Socially Vulnerable,80.3673076923077,57.4269230769231,-22.9403846153846,0.714555765595463,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,70.0033333333333,51.0711111111111,-18.9322222222222,0.729552560989159,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,65.3405882352941,54.1361111111111,-11.204477124183,0.828521942841481,2022-04-30,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,0.18,0.9,Most Socially Vulnerable,Least Socially Vulnerable,73.155,64.915,-8.24000000000001,0.887362449593329,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0.26,0.8,Most Socially Vulnerable,Least Socially Vulnerable,81.7005263157895,70.7168421052632,-10.9836842105263,0.865561646836006,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Minneapolis,0.25,0.74,Most Socially Vulnerable,Least Socially Vulnerable,83.34,60.7016666666667,-22.6383333333333,0.728361731061515,2022-06-15,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,84.9502222222222,76.2108695652174,-8.73935265700483,0.897123839957199,2022-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,84.218,82.506,-1.712,0.979671804127384,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,68.655,57.1658333333333,-11.4891666666667,0.832653606195227,2022-06-13,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,75.2453333333333,56.8886666666667,-18.3566666666667,0.756042456675054,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,77.829,74.063,-3.76600000000001,0.951611867041848,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,80.18,90.6714285714286,10.4914285714286,1.13084844813455,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,87.66375,81.765,-5.89874999999999,0.932711639645806,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,78.6418181818182,63.5166666666667,-15.1251515151515,0.807670373538637,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Baltimore,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,66.4571428571429,60.1933333333333,-6.26380952380952,0.905746632272858,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Boston,0.29,0.77,Most Socially Vulnerable,Least Socially Vulnerable,71.6925,71.78875,0.0962499999999977,1.00134253931722,2022-06-07,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,0.23,0.76,Most Socially Vulnerable,Least Socially Vulnerable,65.3693333333333,70.9233333333333,5.554,1.08496338752116,2022-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,0.36,0.79,Most Socially Vulnerable,Least Socially Vulnerable,70.8807692307692,57.2646153846154,-13.6161538461539,0.807900591459113,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.28,0.78,Most Socially Vulnerable,Least Socially Vulnerable,60.63,52.58,-8.05,0.867227445159162,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,0.31,0.76,Most Socially Vulnerable,Least Socially Vulnerable,74.5603703703704,59.1242307692308,-15.4361396011396,0.792971259068829,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,0.28,0.76,Most Socially Vulnerable,Least Socially Vulnerable,66.9922222222222,57.8355555555556,-9.15666666666667,0.863317466372547,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,64.686875,48.8127777777778,-15.8740972222222,0.7546009569604,2022-04-30,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,0.27,0.79,Most Socially Vulnerable,Least Socially Vulnerable,73.155,65.23,-7.925,0.891668375367371,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0.27,0.79,Most Socially Vulnerable,Least Socially Vulnerable,80.6984210526316,75.8773684210526,-4.82105263157894,0.940258401977473,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Minneapolis,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,81.4466666666667,66.265,-15.1816666666667,0.813599901776214,2022-06-15,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,78.5036956521739,78.7204444444445,0.216748792270522,1.00276100112829,2022-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,84.954,77.12,-7.83399999999999,0.90778538974033,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,62.8333333333333,64.3358333333333,1.50249999999999,1.0239124668435,2022-06-13,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.25,0.74,Most Socially Vulnerable,Least Socially Vulnerable,70.6166666666667,59.1106666666667,-11.506,0.837063960349304,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.24,0.68,Most Socially Vulnerable,Least Socially Vulnerable,78.066,74.997,-3.069,0.960687110906156,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,78.4457142857143,82.9671428571429,4.52142857142857,1.05763767482517,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,86.39125,82.44,-3.95125,0.954263307916021,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,76.5766666666667,66.0754545454546,-10.5012121212121,0.862866685397482,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Baltimore,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,71.0766666666667,51.3628571428572,-19.7138095238095,0.722640207421899,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Boston,0.23,0.74,Most Socially Vulnerable,Least Socially Vulnerable,73.855,72.8325,-1.02250000000001,0.986155304312504,2022-06-07,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,83.7886666666667,52.10125,-31.6874166666667,0.62181738978223,2022-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,0.24,0.78,Most Socially Vulnerable,Least Socially Vulnerable,70.5746153846154,56.3523076923077,-14.2223076923077,0.798478424362649,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.28,0.78,Most Socially Vulnerable,Least Socially Vulnerable,59.486,55.622,-3.864,0.93504353965639,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,0.26,0.77,Most Socially Vulnerable,Least Socially Vulnerable,78.5940740740741,58.7588461538462,-19.8352279202279,0.747624383213251,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,70.5788888888889,50.3344444444445,-20.2444444444445,0.713165724720958,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,61.2435294117647,50.915,-10.3285294117647,0.831353132143612,2022-04-30,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,0.27,0.82,Most Socially Vulnerable,Least Socially Vulnerable,71.4075,64.915,-6.49250000000001,0.909078178062528,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0.22,0.74,Most Socially Vulnerable,Least Socially Vulnerable,78.9289473684211,70.2115789473684,-8.71736842105263,0.889554229320175,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Minneapolis,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,71.3283333333333,62.6483333333333,-8.68,0.878309227282286,2022-06-15,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,88.0504444444444,73.6282222222222,-14.4222222222222,0.836205003697376,2022-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,72.2025,81.582,9.37949999999999,1.12990547418718,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,72.0369230769231,57.0558333333333,-14.9810897435897,0.792035957343812,2022-06-13,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,74.5193333333333,58.40875,-16.1105833333333,0.783806663147819,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,79.52,76.629,-2.89099999999999,0.963644366197183,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,81.9385714285714,90.0985714285714,8.16000000000001,1.09958679847272,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,86.93375,83.765,-3.16875,0.963549829611629,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,75.4758333333334,66.3766666666667,-9.09916666666668,0.879442647204955,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Baltimore,0.24,0.64,Most Socially Vulnerable,Least Socially Vulnerable,67.2071428571429,56.9333333333333,-10.2738095238095,0.847132178410742,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Boston,0.29,0.77,Most Socially Vulnerable,Least Socially Vulnerable,78.7825,75.00125,-3.78125,0.952003934884016,2022-06-07,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,0.24,0.74,Most Socially Vulnerable,Least Socially Vulnerable,82.9226666666667,68.8106666666667,-14.112,0.829817339850785,2022-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,0.31,0.79,Most Socially Vulnerable,Least Socially Vulnerable,80.1646153846154,50.2453846153846,-29.9192307692308,0.626777592262076,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.23,0.78,Most Socially Vulnerable,Least Socially Vulnerable,59.675,53.811,-5.864,0.90173439463762,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,0.31,0.78,Most Socially Vulnerable,Least Socially Vulnerable,81.397037037037,56.5573076923077,-24.8397293447293,0.694832511735939,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,0.26,0.71,Most Socially Vulnerable,Least Socially Vulnerable,66.0411111111111,55.7045454545455,-10.3365656565657,0.843482862679659,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,58.9007692307692,52.3342105263158,-6.56655870445344,0.888514890548779,2022-04-30,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,0.27,0.79,Most Socially Vulnerable,Least Socially Vulnerable,73.155,63.3175,-9.8375,0.865525254596405,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0.25,0.81,Most Socially Vulnerable,Least Socially Vulnerable,81.0652631578947,68.5605263157895,-12.5047368421053,0.845744818989249,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Minneapolis,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,77.8533333333333,63.5016666666667,-14.3516666666667,0.815657646857339,2022-06-15,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,0.27,0.76,Most Socially Vulnerable,Least Socially Vulnerable,84.5689361702128,81.7837777777778,-2.78515839243499,0.967066413288808,2022-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,0.19,0.75,Most Socially Vulnerable,Least Socially Vulnerable,86.25,78.69,-7.56,0.912347826086956,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,68.6058333333333,57.9033333333333,-10.7025,0.8440001457602,2022-06-13,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,74.9606666666667,56.2373333333333,-18.7233333333333,0.750224562214851,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.27,0.76,Most Socially Vulnerable,Least Socially Vulnerable,72.658,74.486,1.828,1.02515896391313,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.24,0.69,Most Socially Vulnerable,Least Socially Vulnerable,76.5257142857143,86.42,9.89428571428572,1.12929360812425,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.25,0.74,Most Socially Vulnerable,Least Socially Vulnerable,87.93375,84.0644444444444,-3.86930555555556,0.955997491798592,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,79.9241666666667,59.0758333333333,-20.8483333333333,0.739148567913335,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Baltimore,0.28,0.76,Most Socially Vulnerable,Least Socially Vulnerable,70.8242857142857,50.4433333333333,-20.3809523809524,0.712232150661261,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Boston,0.29,0.74,Most Socially Vulnerable,Least Socially Vulnerable,79.56625,70.275,-9.29124999999999,0.883226242282375,2022-06-07,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,79.539375,58.480625,-21.05875,0.73524119343407,2022-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,0.28,0.78,Most Socially Vulnerable,Least Socially Vulnerable,78.7007692307692,51.6961538461539,-27.0046153846154,0.656869740301629,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.25,0.78,Most Socially Vulnerable,Least Socially Vulnerable,65.729,50.097,-15.632,0.762174991251959,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,0.27,0.78,Most Socially Vulnerable,Least Socially Vulnerable,81.3488461538462,58.1042307692308,-23.2446153846154,0.714260048130795,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,71.7755555555556,50.1666666666667,-21.6088888888889,0.698938047617573,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,63.6683333333333,46.7605555555556,-16.9077777777778,0.734439761611825,2022-04-30,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,0.27,0.78,Most Socially Vulnerable,Least Socially Vulnerable,74.0575,63.3175,-10.74,0.854977551227087,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0.26,0.79,Most Socially Vulnerable,Least Socially Vulnerable,82.8336842105263,70.7721052631579,-12.0615789473684,0.854387993696945,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Minneapolis,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,86.545,54.3066666666667,-32.2383333333333,0.627496292872687,2022-06-15,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,0.26,0.75,Most Socially Vulnerable,Least Socially Vulnerable,86.8415555555556,74.4604347826087,-12.3811207729469,0.857428615900066,2022-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,85.4933333333334,78.05,-7.44333333333334,0.912936681222707,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,0.24,0.73,Most Socially Vulnerable,Least Socially Vulnerable,71.605,57.4792307692308,-14.1257692307692,0.802726496323312,2022-06-13,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,80.8713333333333,57.663125,-23.2082083333333,0.713023053080201,2022-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.24,0.68,Most Socially Vulnerable,Least Socially Vulnerable,82.346,73.66,-8.68600000000001,0.89451825225269,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,81.4371428571429,83.6642857142857,2.22714285714285,1.0273479984563,2022-05-10,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.25,0.72,Most Socially Vulnerable,Least Socially Vulnerable,87.9425,81.765,-6.1775,0.929755237797425,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Austin,37.64,70.68,Highest College Education,Lowest College Education,13.4645454545455,11.5841666666667,-1.88037878787879,0.860345914072874,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Baltimore,19.89,51.21,Highest College Education,Lowest College Education,5.55285714285714,6.90857142857143,1.35571428571429,1.24414715719064,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Boston,36.73,79.52,Highest College Education,Lowest College Education,11.84625,21.53125,9.685,1.81755829903978,2022-06-07,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Chicago,19.75,72.72,Highest College Education,Lowest College Education,6.496,25.0726666666667,18.5766666666667,3.85970853858785,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Dallas,13.61,59.71,Highest College Education,Lowest College Education,8.79538461538462,14.18,5.38461538461539,1.6122092006297,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Fort Worth,13.62,36.42,Highest College Education,Lowest College Education,7.479,8.83,1.351,1.18063912287739,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Houston,11.98,46.25,Highest College Education,Lowest College Education,10.7257692307692,17.8461538461538,7.12038461538462,1.66385771147847,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Indianapolis,18.94,46.38,Highest College Education,Lowest College Education,50.4422222222222,69.6222222222222,19.18,1.38023701484647,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Long Beach,16.95,42.96,Highest College Education,Lowest College Education,6.974,6.4575,-0.516500000000001,0.925939202753083,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Los Angeles,21.8,60.8,Highest College Education,Lowest College Education,11.4345,9.3,-2.1345,0.813328086055359,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Minneapolis,43.05,64.19,Highest College Education,Lowest College Education,6.36666666666667,6.83833333333333,0.471666666666667,1.07408376963351,2022-06-15,LHD,city
% Partially Vaccinated,% Partially Vaccinated,New York City,25.92,51.33,Highest College Education,Lowest College Education,8.62844444444444,16.1048888888889,7.47644444444445,1.86648810137015,2022-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Oakland,36.65,68.43,Highest College Education,Lowest College Education,7.068,6.404,-0.664,0.90605546123373,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Philadelphia,16.31,50.98,Highest College Education,Lowest College Education,10.9091666666667,17.9716666666667,7.0625,1.64739133756016,2022-06-13,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Antonio,11.31,45.11,Highest College Education,Lowest College Education,10.4078571428571,21.756,11.3481428571429,2.09034383364217,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Diego,30.37,63.41,Highest College Education,Lowest College Education,11.315,10.011,-1.304,0.884754750331419,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Francisco,49.77,73.23,Highest College Education,Lowest College Education,8.33285714285714,8.82857142857143,0.495714285714284,1.05948911366364,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Jose,36.98,54.77,Highest College Education,Lowest College Education,6.9875,8.21125,1.22375,1.17513416815742,2022-05-10,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Austin,83.27,97.82,Highest High School Education,Lowest High School Education,13.4825,10.2533333333333,-3.22916666666667,0.760491995797021,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Baltimore,82.81,90.63,Highest High School Education,Lowest High School Education,6.42857142857143,4.90833333333333,-1.5202380952381,0.763518518518518,2022-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Boston,83.45,95.68,Highest High School Education,Lowest High School Education,15.74375,21.53125,5.7875,1.3676061929337,2022-06-07,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Chicago,83.27,96.15,Highest High School Education,Lowest High School Education,6.742,24.754,18.012,3.6716107979828,2022-06-16,LHD,city
