outcome,outcome_label,city,percentile_25,percentile_75,top_lab,bot_lab,bottom,top,rate_diff,rr,date_of_access,source,geo_level
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,-0.23,0.19,highest concentration of High-income NH White,highest concentration of Low-income NH Black,32.0475,47.3891666666667,15.3416666666667,1.47871648854565,2021-06-14,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.07,0.26,highest concentration of High-income NH White,highest concentration of Low-income NH Black,36.5327777777778,62.6086666666667,26.0758888888889,1.71376693684515,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.22,0.38,highest concentration of High-income NH White,highest concentration of Low-income NH Black,52.416,61.3238461538462,8.90784615384615,1.16994517234902,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.2,0.42,highest concentration of High-income NH White,highest concentration of Low-income NH Black,62.5928571428571,63.0242857142857,0.431428571428569,1.00689261668378,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.15,0.39,highest concentration of High-income NH White,highest concentration of Low-income NH Black,63.24375,69.2628571428572,6.01910714285714,1.09517315375602,2021-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0,0.33,highest concentration of High-income NH White,highest concentration of Low-income Minority,40.1136363636364,62.2754545454546,22.1618181818182,1.55247592067989,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,-0.23,0.3,highest concentration of High-income NH White,highest concentration of Low-income Minority,32.864,64.855625,31.991625,1.97345499634859,2021-06-12,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,-0.19,0.3,highest concentration of High-income NH White,highest concentration of Low-income Minority,34.0473333333333,53.856,19.8086666666667,1.58179788921306,2021-05-29,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,-0.06,0.23,highest concentration of High-income NH White,highest concentration of Low-income Minority,32.5963636363636,42.7854545454545,10.1890909090909,1.31258366800535,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,-0.23,0.21,highest concentration of High-income NH White,highest concentration of Low-income Minority,33.1487096774194,61.9609677419355,28.8122580645161,1.86918188807038,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,-0.05,0.25,highest concentration of High-income NH White,highest concentration of Low-income Minority,33.2927272727273,52.3255555555556,19.0328282828283,1.57168126020182,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,-0.13,0.19,highest concentration of High-income NH White,highest concentration of Low-income Minority,37.26,56.05,18.79,1.50429414922169,2021-05-11,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,-0.25,0.22,highest concentration of High-income NH White,highest concentration of Low-income Minority,42.7919047619048,63.739,20.9470952380952,1.48951069962053,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,-0.14,0.24,highest concentration of High-income NH White,highest concentration of Low-income Minority,41.5719565217391,63.9470212765957,22.3750647548566,1.53822496285822,2021-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,-0.13,0.22,highest concentration of High-income NH White,highest concentration of Low-income Minority,48.27,70.4425,22.1725,1.45934327739797,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,-0.31,0.15,highest concentration of High-income NH White,highest concentration of Low-income Minority,31.2876923076923,45.6633333333333,14.375641025641,1.45946632574454,2021-06-14,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,-0.24,0.13,highest concentration of High-income NH White,highest concentration of Low-income Minority,35.659375,59.13375,23.474375,1.65829462799054,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.1,0.32,highest concentration of High-income NH White,highest concentration of Low-income Minority,51.002,60.275,9.273,1.18181639935689,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.05,0.36,highest concentration of High-income NH White,highest concentration of Low-income Minority,62.165,63.0242857142857,0.859285714285711,1.01382266089095,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.02,0.26,highest concentration of High-income NH White,highest concentration of Low-income Minority,61.0525,68.5328571428572,7.48035714285714,1.12252335519196,2021-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.21,0.67,highest concentration of NH White,highest concentration of NH Black,42.5158333333333,63.1141666666667,20.5983333333333,1.48448617181834,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,-0.36,0.54,highest concentration of NH White,highest concentration of NH Black,33.53375,67.5693333333333,34.0355833333333,2.01496502280041,2021-06-12,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,-0.14,0.5,highest concentration of NH White,highest concentration of NH Black,29.0686666666667,55.3426666666667,26.274,1.90385982615875,2021-05-29,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.04,0.54,highest concentration of NH White,highest concentration of NH Black,33.8754545454546,43.2536363636364,9.37818181818182,1.27684298097308,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,-0.14,0.39,highest concentration of NH White,highest concentration of NH Black,35.0753125,61.1758064516129,26.1004939516129,1.7441271963468,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,-0.04,0.62,highest concentration of NH White,highest concentration of NH Black,35.5722222222222,48.2544444444445,12.6822222222222,1.35652038107137,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,-0.05,0.37,highest concentration of NH White,highest concentration of NH Black,43.34,56.05,12.71,1.29326257498846,2021-05-11,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0,0.45,highest concentration of NH White,highest concentration of NH Black,41.719,63.3595,21.6405,1.51872048706824,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,-0.21,0.52,highest concentration of NH White,highest concentration of NH Black,37.8193333333333,58.9529166666667,21.1335833333333,1.55880369828483,2021-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,-0.08,0.33,highest concentration of NH White,highest concentration of NH Black,46.5175,64.0075,17.49,1.37598753157414,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,-0.59,0.55,highest concentration of NH White,highest concentration of NH Black,31.3458333333333,45.9566666666667,14.6108333333333,1.46611724046258,2021-06-14,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.05,0.33,highest concentration of NH White,highest concentration of NH Black,36.6926666666667,65.636,28.9433333333333,1.78880430240375,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.32,0.6,highest concentration of NH White,highest concentration of NH Black,51.3418181818182,59.8618181818182,8.52,1.16594659678447,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.26,0.49,highest concentration of NH White,highest concentration of NH Black,62.5928571428571,59.7825,-2.81035714285714,0.955100992810681,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.12,0.4,highest concentration of NH White,highest concentration of NH Black,61.3288888888889,62.4785714285714,1.14968253968254,1.01874618243558,2021-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.2,0.52,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,39.2,63.5308333333333,24.3308333333333,1.62068452380952,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,-0.11,0.44,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,32.954,70.3833333333333,37.4293333333333,2.13580546620542,2021-06-12,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,-0.02,0.41,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,32.97875,59.5486666666667,26.5699166666667,1.80566779112813,2021-05-29,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.05,0.3,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,31.5972727272727,48.6127272727273,17.0154545454545,1.53851022815548,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,-0.01,0.29,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,34.5190909090909,63.3718181818182,28.8527272727273,1.83584841062916,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,0.01,0.32,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,34.2711111111111,54.815,20.5438888888889,1.5994520814421,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,0.03,0.35,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,37.26,56.05,18.79,1.50429414922169,2021-05-11,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0.06,0.39,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,40.974,63.2085714285714,22.2345714285714,1.54265074019064,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,-0.06,0.39,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,37.7766666666667,65.7406382978723,27.9639716312057,1.74024455037163,2021-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,0.11,0.33,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,46.5175,70.4425,23.925,1.51432256677594,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,-0.28,0.36,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,31.1475,51.1508333333333,20.0033333333333,1.64221312571903,2021-06-14,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.14,0.34,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,36.2473333333333,65.6946666666667,29.4473333333333,1.81239999264314,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.19,0.43,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,51.3418181818182,63.815,12.4731818181818,1.24294390537573,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.27,0.44,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,62.0028571428572,63.5314285714286,1.52857142857143,1.02465324178609,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.1,0.33,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,61.3288888888889,69.7771428571429,8.44825396825397,1.13775325334134,2021-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,61.7383333333333,41.575,-20.1633333333333,0.673406581540372,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,0.24,0.74,Most Socially Vulnerable,Least Socially Vulnerable,64.88,40.3426666666667,-24.5373333333333,0.6218043567612,2021-06-12,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,0.23,0.71,Most Socially Vulnerable,Least Socially Vulnerable,57.766,33.7633333333333,-24.0026666666667,0.584484529538714,2021-05-29,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,42.5827272727273,32.3345454545455,-10.2481818181818,0.759334770820435,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,63.1332258064516,33.6832258064516,-29.45,0.533526132653426,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,52.4544444444445,32.1377777777778,-20.3166666666667,0.612679785634095,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,0.18,0.9,Most Socially Vulnerable,Least Socially Vulnerable,56.05,39.64,-16.41,0.707225691347012,2021-05-11,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0.26,0.8,Most Socially Vulnerable,Least Socially Vulnerable,62.4884210526316,41.7605263157895,-20.7278947368421,0.66829223098174,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,63.3322222222222,41.8867391304348,-21.4454830917874,0.661381168395784,2021-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,0.23,0.76,Most Socially Vulnerable,Least Socially Vulnerable,70.4425,55.2675,-15.175,0.784576072683394,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,45.8658333333333,30.6708333333333,-15.195,0.668707643670852,2021-06-14,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,57.838,35.838,-22,0.619627234689996,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,60.666,51.325,-9.34099999999999,0.846025780503083,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,63.9414285714286,67.0371428571429,3.09571428571428,1.048414843942,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,66.69625,57.66125,-9.035,0.864535112543809,2021-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,60.0516666666667,45.3975,-14.6541666666667,0.755974022369626,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,0.23,0.76,Most Socially Vulnerable,Least Socially Vulnerable,46.862,54.1426666666667,7.28066666666666,1.15536397649837,2021-06-12,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,51.4835714285714,40.7806666666667,-10.7029047619048,0.792110289458958,2021-05-29,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,42.1290909090909,33.7663636363636,-8.36272727272727,0.801497561607181,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,49.8490322580645,35.5687096774194,-14.2803225806452,0.713528589547796,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,0.28,0.76,Most Socially Vulnerable,Least Socially Vulnerable,49.0111111111111,40.5644444444444,-8.44666666666667,0.827658127408751,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,0.27,0.79,Most Socially Vulnerable,Least Socially Vulnerable,56.05,40.7225,-15.3275,0.726538804638715,2021-05-11,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0.27,0.79,Most Socially Vulnerable,Least Socially Vulnerable,60.26,49.3057894736842,-10.9542105263158,0.818217548517826,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,49.585,49.4586666666667,-0.126333333333335,0.997452186481127,2021-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,0.23,0.75,Most Socially Vulnerable,Least Socially Vulnerable,64.155,55.582,-8.573,0.8663705089237,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,37.43,42.4658333333333,5.03583333333334,1.13454003027874,2021-06-14,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.25,0.74,Most Socially Vulnerable,Least Socially Vulnerable,51.5993333333333,37.7233333333333,-13.876,0.731081796922441,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.24,0.68,Most Socially Vulnerable,Least Socially Vulnerable,60.815,53.452,-7.363,0.87892789607827,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,61.9657142857143,63.1385714285714,1.17285714285715,1.01892751752121,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,65.5725,62.16625,-3.40625000000001,0.94805368104007,2021-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,60.6483333333333,45.1566666666667,-15.4916666666667,0.74456566544835,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,70.0166666666667,31.761875,-38.2547916666667,0.453633063556296,2021-06-12,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,56.3607142857143,38.1853333333333,-18.175380952381,0.677516845151342,2021-05-29,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,41.3463636363636,36.3681818181818,-4.97818181818182,0.879598073920978,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,58.8712903225807,35.0816129032258,-23.7896774193548,0.59590358408995,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,54.8688888888889,32.1722222222222,-22.6966666666667,0.586347252035155,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,0.27,0.82,Most Socially Vulnerable,Least Socially Vulnerable,52.2125,39.64,-12.5725,0.759205171175485,2021-05-11,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0.22,0.74,Most Socially Vulnerable,Least Socially Vulnerable,59.3994736842105,45.2931578947368,-14.1063157894737,0.762517831985043,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,66.4175555555556,39.8986666666667,-26.5188888888889,0.600724707992197,2021-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,0.3,0.75,Most Socially Vulnerable,Least Socially Vulnerable,57.855,54.294,-3.56100000000001,0.938449572206378,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,50.5515384615385,30.5941666666667,-19.9573717948718,0.605207429838043,2021-06-14,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,55.8793333333333,38.806875,-17.0724583333333,0.694476341879526,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,61.254,55.743,-5.511,0.910030365363895,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,65.2157142857143,69.8328571428571,4.61714285714285,1.07079801099647,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,68.8925,60.1828571428572,-8.70964285714285,0.873576327508178,2021-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,59.8866666666667,42.1258333333333,-17.7608333333333,0.70342591561839,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,0.24,0.74,Most Socially Vulnerable,Least Socially Vulnerable,69.5586666666667,45.408,-24.1506666666667,0.652801472138626,2021-06-12,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,0.24,0.74,Most Socially Vulnerable,Least Socially Vulnerable,60.715,30.438125,-30.276875,0.501327925553817,2021-05-29,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.23,0.75,Most Socially Vulnerable,Least Socially Vulnerable,43.7581818181818,32.8409090909091,-10.9172727272727,0.750508995720281,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,0.25,0.74,Most Socially Vulnerable,Least Socially Vulnerable,61.1967741935484,33.3878787878788,-27.8088954056696,0.545582332204018,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,0.26,0.71,Most Socially Vulnerable,Least Socially Vulnerable,48.5533333333333,36.3227272727273,-12.2306060606061,0.748099559372387,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,0.27,0.79,Most Socially Vulnerable,Least Socially Vulnerable,56.05,37.9125,-18.1375,0.676404995539697,2021-05-11,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0.25,0.81,Most Socially Vulnerable,Least Socially Vulnerable,63.2915789473684,39.4552631578947,-23.8363157894737,0.623388826982886,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,0.27,0.76,Most Socially Vulnerable,Least Socially Vulnerable,63.3023404255319,47.5813333333333,-15.7210070921986,0.751652040248139,2021-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,0.28,0.76,Most Socially Vulnerable,Least Socially Vulnerable,70.4425,48.8525,-21.59,0.69350889022962,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,46.295,30.8608333333333,-15.4341666666667,0.666612665154624,2021-06-14,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,59.1026666666667,35.528,-23.5746666666667,0.601123468766215,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.27,0.76,Most Socially Vulnerable,Least Socially Vulnerable,55.848,51.834,-4.014,0.928126342930812,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.24,0.69,Most Socially Vulnerable,Least Socially Vulnerable,60.1942857142857,64.76625,4.57196428571429,1.07595346022404,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.25,0.74,Most Socially Vulnerable,Least Socially Vulnerable,66.28,60.3955555555556,-5.88444444444445,0.911218400053644,2021-06-16,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Austin,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,62.1216666666667,39.3833333333333,-22.7383333333333,0.633970970944115,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Chicago,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,64.855625,35.8925,-28.963125,0.553421542079041,2021-06-12,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Dallas,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,60.7593333333333,32.686,-28.0733333333333,0.537958502946049,2021-05-29,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Fort Worth,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,47.7909090909091,31.2545454545455,-16.5363636363636,0.653985162640289,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Houston,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,62.9429032258065,33.7554838709677,-29.1874193548387,0.5362873674554,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Indianapolis,0.24,0.76,Most Socially Vulnerable,Least Socially Vulnerable,54.6133333333333,31.4377777777778,-23.1755555555556,0.575642903645833,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Long Beach,0.27,0.78,Most Socially Vulnerable,Least Socially Vulnerable,55.4375,37.9125,-17.525,0.683878241262683,2021-05-11,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Los Angeles,0.26,0.79,Most Socially Vulnerable,Least Socially Vulnerable,64.4026315789474,41.4421052631579,-22.9605263157895,0.643484656560291,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,New York City,0.26,0.75,Most Socially Vulnerable,Least Socially Vulnerable,65.8913333333333,40.3532608695652,-25.5380724637681,0.612421373618663,2021-06-17,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Oakland,0.23,0.7,Most Socially Vulnerable,Least Socially Vulnerable,70.4425,48.27,-22.1725,0.685239734535259,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,Philadelphia,0.24,0.73,Most Socially Vulnerable,Least Socially Vulnerable,48.9285714285714,31.4961538461538,-17.4324175824176,0.643717012914093,2021-06-14,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Antonio,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,62.5813333333333,36.2375,-26.3438333333333,0.579046467530254,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Diego,0.24,0.68,Most Socially Vulnerable,Least Socially Vulnerable,65.326,51.907,-13.419,0.794584085968833,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Francisco,0.24,0.72,Most Socially Vulnerable,Least Socially Vulnerable,64.6285714285714,61.4185714285714,-3.21000000000001,0.950331564986737,,LHD,city
% Fully Vaccinated,% Fully Vaccinated,San Jose,0.25,0.72,Most Socially Vulnerable,Least Socially Vulnerable,70.75375,57.66125,-13.0925,0.81495680440966,2021-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Austin,37.64,70.68,Highest College Education,Lowest College Education,8.61416666666667,8.58416666666667,-0.0299999999999994,0.996517364806037,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Chicago,20.08,71.54,Highest College Education,Lowest College Education,5.75466666666667,8.50666666666667,2.752,1.47822057460612,2021-06-12,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Dallas,15.17,55.11,Highest College Education,Lowest College Education,8.42466666666667,9.97933333333333,1.55466666666667,1.18453746933608,2021-05-29,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Fort Worth,14.85,39.92,Highest College Education,Lowest College Education,4.95090909090909,5.85090909090909,0.9,1.18178479618068,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Houston,12.15,46.7,Highest College Education,Lowest College Education,7.02903225806452,11.7183870967742,4.68935483870968,1.66714089031666,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Indianapolis,18.94,46.38,Highest College Education,Lowest College Education,32.1244444444444,54.5144444444444,22.39,1.69697703375761,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Long Beach,16.95,42.96,Highest College Education,Lowest College Education,7.988,9.2725,1.2845,1.16080370555834,2021-05-11,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Los Angeles,21.8,60.8,Highest College Education,Lowest College Education,10.5035,8.8985,-1.605,0.847193792545342,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,New York City,25.92,51.33,Highest College Education,Lowest College Education,6.36311111111111,7.24422222222222,0.881111111111111,1.13847174687435,2021-06-17,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Oakland,36.32,68.85,Highest College Education,Lowest College Education,8.035,6.3075,-1.7275,0.785003111387679,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Philadelphia,16.31,50.98,Highest College Education,Lowest College Education,8.24666666666667,10.8,2.55333333333333,1.30962004850445,2021-06-14,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Antonio,11.31,45.11,Highest College Education,Lowest College Education,7.148,15.7546666666667,8.60666666666667,2.20406640552136,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Diego,30.37,63.41,Highest College Education,Lowest College Education,15.63,20.295,4.665,1.29846449136276,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Francisco,49.77,73.23,Highest College Education,Lowest College Education,9.26714285714286,8.13714285714286,-1.13,0.878063819947587,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,San Jose,36.98,54.77,Highest College Education,Lowest College Education,8.9275,8.24,-0.6875,0.922990758891067,2021-06-16,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Austin,83.27,97.82,Highest High School Education,Lowest High School Education,8.55833333333333,8.28333333333333,-0.275,0.967867575462512,,LHD,city
% Partially Vaccinated,% Partially Vaccinated,Chicago,82.66,95.92,Highest High School Education,Lowest High School Education,6.05,8.414,2.364,1.39074380165289,2021-06-12,LHD,city
